;Cod_setor;lat;long;TIPO;income
698;410020205000020;-48.98627690408628;-24.669879287096727;URBANO;0.4916308441349349
699;410020205000021;-48.96393280637029;-24.681864476781413;RURAL;0.498461627674452
700;410310705000001;-49.10534415383165;-25.214865675159537;URBANO;0.5915489791892761
701;410310705000002;-49.111959754135135;-25.215294588662676;URBANO;0.5743629038641611
702;410310705000003;-49.11711314883312;-25.206694546883135;URBANO;0.6550953564621749
703;410310705000004;-49.108041725138314;-25.207443549143917;URBANO;0.592022799139845
704;410310705000005;-49.13773793094442;-25.218134398317392;RURAL;0.5583500486689871
705;410310705000006;-49.15203943135035;-25.173968744849613;RURAL;0.535812846476464
706;410310705000007;-49.12491303626607;-25.16517136145737;RURAL;0.5570530104125428
707;410310705000008;-49.08555667394453;-25.153561747177093;RURAL;0.5416311113778588
708;410310705000009;-49.04430890748297;-25.171884505896717;RURAL;0.5208382658099758
709;410310705000010;-48.9992046279611;-25.15210475052526;RURAL;0.4051741728957896
710;410310705000011;-49.02872642796888;-25.074390519962524;RURAL;0.5056072619146673
711;410310705000012;-48.930155152621786;-25.108769393866137;RURAL;0.4757562784238426
712;410310705000013;-48.91323586857858;-25.1613039047063;RURAL;0.38273486682656016
713;410310705000014;-48.98698524607863;-25.232455175414515;RURAL;0.5297909406664827
714;410310705000015;-49.05196202379099;-25.215470371225642;RURAL;0.5281993151327058
715;410310705000016;-49.091862945883804;-25.248500557969994;RURAL;0.5655322887228651
716;410310705000017;-48.89286206509642;-25.06071965626562;RURAL;0.4090045698527793
717;410310705000018;-48.69720980136224;-25.000806589210082;RURAL;0.4742670515672318
718;410310705000019;-49.13853172409445;-25.24370447384855;RURAL;0.5491993955589705
719;410310705000020;-49.16870562932514;-25.207914826313555;RURAL;0.5414492171004799
720;410310705000021;-49.11166235278006;-25.20349383474254;URBANO;0.5836314470100467
721;410310705000022;-49.120905499728195;-25.22951567715105;RURAL;0.4868065284801932
722;410310705000023;-49.1905803167749;-25.223580336457896;RURAL;0.5107821232489741
723;410520105000001;-49.26027183746493;-24.818986518320283;URBANO;0.5411418113034324
724;410520105000002;-49.25506862027819;-24.824706817890625;URBANO;0.5578838447036214
725;410520105000003;-49.256075041334114;-24.831729678692817;URBANO;0.590521356382676
726;410520105000004;-49.266522610021624;-24.83102941715376;URBANO;0.4940421435782272
727;410520105000005;-49.26476739129525;-24.824734711971637;URBANO;0.6231409987063786
728;410520105000006;-49.22172636655632;-24.82912435123112;RURAL;0.4646904570862545
729;410520105000007;-49.2374134411965;-24.87954807373931;RURAL;0.5510796486981
730;410520105000008;-49.248778546460855;-24.92339215400807;RURAL;0.4523122977024452
731;410520105000009;-49.328331599120744;-24.948695388938532;RURAL;0.4939109495649475
732;410520105000010;-49.36171497215707;-24.92257345374057;RURAL;0.5032732793796373
733;410520105000011;-49.334415840403004;-24.87390275499987;RURAL;0.4942567976104575
734;410520105000012;-49.353078657242584;-24.842169312837587;RURAL;0.4011673645530933
735;410520105000013;-49.310349952102;-24.82991288869429;RURAL;0.4904210798605322
736;410520105000014;-49.294813467128314;-24.803489861065323;RURAL;0.5878331199112828
737;410520105000015;-49.24046538814267;-24.794096684855045;RURAL;0.4299115796238587
738;410520105000016;-49.17537939039544;-24.829550841787885;RURAL;0.4563517185007921
739;410520105000017;-49.17712570603475;-24.717157172758363;RURAL;0.4408427581405355
740;410520105000018;-49.133470308567865;-24.772603868826966;RURAL;0.5354190473168627
741;410520105000019;-49.11062428668859;-24.85440380656255;RURAL;0.4739961660131394
742;410520105000020;-49.156099267749944;-24.95943021035756;RURAL;0.6451862092694376
743;410520105000021;-49.13954804595387;-25.026994771310967;RURAL;0.5036957428256489
744;410520105000022;-49.202496098027936;-25.04754189635901;RURAL;0.5194263430373335
745;410520105000023;-49.296279537183594;-24.9966467431212;RURAL;0.4679576347277482
746;410520105000024;-49.24336098304449;-24.97248241805221;RURAL;0.666098001691828
747;410520105000025;-49.098375119959705;-25.04749028715773;RURAL;0.5390620475863571
748;410520105000026;-49.2890519089099;-24.841148957732276;RURAL;0.5518690133175546
749;410520105000027;-49.22642264275514;-24.85463262771276;RURAL;0.5311268896516105
750;410520105000028;-49.26824546655402;-24.831545145882078;URBANO;0.5175298891277724
751;410520105000029;-49.262619777126304;-24.83102838325506;URBANO;0.6383083473543268
752;410520105000030;-49.2583861458234;-24.811069593518873;RURAL;0.5645421038414941
753;410520105000031;-49.2718557376228;-24.834224084110367;RURAL;0.5059478272237746
754;410520110000001;-49.46428749904577;-24.853785459964605;URBANO;0.5473296364205392
755;410520110000002;-49.425608277286834;-24.87076569521065;RURAL;0.4438106357146404
756;410520110000003;-49.49170092416077;-24.876781071956877;RURAL;0.4634374534266978
757;410520110000004;-49.49145695215888;-24.826044591236116;RURAL;0.4633362215456573
758;410520110000005;-49.50211327109182;-24.770236689071716;RURAL;0.4681857729236655
759;410520110000006;-49.45140417662368;-24.741421351642597;RURAL;0.4303699123683564
760;410520110000007;-49.40463701527828;-24.761085157583754;RURAL;0.40700798957879625
761;410520110000008;-49.346640172525326;-24.773787978212503;RURAL;0.4020561285080941
762;410520110000009;-49.355393399600565;-24.798285148475387;RURAL;0.4816169357152226
763;410520110000010;-49.40982050252741;-24.803757469506284;RURAL;0.4585394372361759
764;410520110000011;-49.41274577751502;-24.822617876960383;RURAL;0.38681757571639896
765;411125805000001;-49.342865996019384;-25.214053169794976;URBANO;0.6191148161431015
766;411125805000002;-49.34879942231881;-25.219691315430904;URBANO;0.6018262125569692
767;411125805000003;-49.35409310765868;-25.223612234693764;URBANO;0.5828063677607024
768;411125805000004;-49.36009023176682;-25.22286497384004;URBANO;0.5388687039150574
769;411125805000005;-49.3564320375179;-25.21502921322725;URBANO;0.5281490818230172
770;411125805000006;-49.35095976285508;-25.216966652293728;URBANO;0.5961826424444983
771;411125805000007;-49.351712815978125;-25.209120347378324;URBANO;0.5810708191694847
772;411125805000008;-49.349006934628726;-25.203540584383212;URBANO;0.4895860529695364
773;411125805000009;-49.34436631166437;-25.201372390693802;URBANO;0.5228069991126316
774;411125805000010;-49.338176662377634;-25.20431215738427;URBANO;0.5592638227488197
775;411125805000011;-49.334621171692106;-25.208383497552255;URBANO;0.5325792562156526
776;411125805000012;-49.336117934500855;-25.215977284992082;URBANO;0.5403120383095961
777;411125805000013;-49.33366841955138;-25.21420317560511;URBANO;0.5744466584955368
778;411125805000014;-49.32782255302031;-25.212462710422034;URBANO;0.521819813722934
779;411125805000015;-49.33097358751051;-25.225682625876264;URBANO;0.5364652188145201
780;411125805000016;-49.342003664758934;-25.228729748904343;URBANO;0.5764757149639471
781;411125805000017;-49.393386674712026;-25.219524156898427;RURAL;0.5499130793898238
782;411125805000018;-49.45778734013603;-25.17521983018378;RURAL;0.5012153171149943
783;411125805000020;-49.57193372715178;-25.103024326907118;RURAL;0.4309219893289904
784;411125805000021;-49.5330638336965;-25.103771260638233;RURAL;0.4909547655477141
785;411125805000022;-49.480754403228495;-25.103935340844856;RURAL;0.4840873807507536
786;411125805000023;-49.51764884100825;-25.04999745825642;RURAL;0.4789974758347712
787;411125805000024;-49.545071426436564;-25.014455878631686;RURAL;0.4838857974553171
788;411125805000025;-49.57099840513392;-24.98132899260686;RURAL;0.4446250128291788
789;411125805000027;-49.356517267993134;-25.218827984962065;URBANO;0.5167346311884216
790;411125805000028;-49.35295155584712;-25.216033641850355;URBANO;0.5486415423723678
791;411125805000029;-49.35137141409008;-25.21337051168988;URBANO;0.5113986165786983
792;411125805000030;-49.346589670115605;-25.20784371053499;URBANO;0.5261803394277254
793;411125805000031;-49.32998931961984;-25.215388658345212;URBANO;0.5200994177407836
794;411125805000032;-49.35118910393099;-25.227836441043387;URBANO;0.586319009918155
795;411125805000033;-49.35625806948894;-25.23033489700684;URBANO;0.5033974369862921
796;411125805000034;-49.41970111609653;-25.231852212928473;RURAL;0.506122057234467
797;412220605000001;-49.31640213753224;-25.190410872779943;URBANO;0.620411842106646
798;412220605000002;-49.31267599513743;-25.19447283886824;URBANO;0.69817585951619
799;412220605000003;-49.321251647385424;-25.19878146967533;URBANO;0.5858441481087042
800;412220605000004;-49.31966763189358;-25.187903504849416;URBANO;0.6250367672194644
801;412220605000005;-49.315322229340495;-25.18483745476704;URBANO;0.6449689371288713
802;412220605000006;-49.30888010294384;-25.18326099315234;URBANO;0.5940081161440423
803;412220605000007;-49.30685521706014;-25.188459586033385;URBANO;0.6061853620991843
804;412220605000008;-49.30704554619392;-25.200774441867832;URBANO;0.4990302774260464
805;412220605000009;-49.31496127234749;-25.20778616778788;URBANO;0.5981103657726564
806;412220605000010;-49.32589031503849;-25.20845210600182;URBANO;0.7004258201929625
807;412220605000011;-49.329605133015164;-25.193427728091244;URBANO;0.5727086230635131
808;412220605000012;-49.31831718722767;-25.180250596771998;URBANO;0.5361341266301071
809;412220605000013;-49.31397561955958;-25.181966495908267;URBANO;0.5973106695416391
810;412220605000014;-49.31344936720328;-25.178946640569237;URBANO;0.5858337233922457
811;412220605000015;-49.31455569247856;-25.177882737441713;URBANO;0.5638140196139388
812;412220605000016;-49.31496037517775;-25.17560647300614;URBANO;0.5306498531306874
813;412220605000017;-49.31656637737636;-25.172850059022213;URBANO;0.5225789610409894
814;412220605000018;-49.310797569226274;-25.169368157837066;URBANO;0.5513147488395467
815;412220605000019;-49.315586820468205;-25.165800647759472;URBANO;0.4746262361440495
816;412220605000020;-49.297445230702785;-25.180503897811235;URBANO;0.5302936980579872
817;412220605000021;-49.3000956779107;-25.193791823667297;URBANO;0.5378770031302212
818;412220605000022;-49.3231089571341;-25.17828393793633;URBANO;0.4562295052400257
819;412220605000023;-49.306059062846934;-25.17189934268696;URBANO;0.5148022962304416
820;412220605000024;-49.36960397611054;-25.174834722542183;RURAL;0.451541175617592
821;412220605000025;-49.35512555996524;-25.15535828597692;RURAL;0.4811696464666086
822;412220605000026;-49.40494279751633;-25.13254366725777;RURAL;0.4596211949218661
823;412220605000027;-49.459086121652;-25.070996829557142;RURAL;0.4578039913166973
824;412220605000028;-49.43762106064661;-25.046993125614325;RURAL;0.5044368258253011
825;412220605000029;-49.44723692922037;-24.989533221099624;RURAL;0.4566826043790285
826;412220605000030;-49.449315914524796;-24.931355004369564;RURAL;0.4807685329362194
827;412220605000031;-49.40431556863305;-24.925600999691394;RURAL;0.4438017754143293
828;412220605000032;-49.39245420281481;-25.013782380745074;RURAL;0.4863164802466886
829;412220605000033;-49.34599103542259;-25.075318096525503;RURAL;0.5086593384404551
830;412220605000034;-49.31651238006824;-25.129330818122074;RURAL;0.4829481923786989
831;412220605000035;-49.287635638502856;-25.076848717073492;RURAL;0.5332086117836492
832;412220605000036;-49.199652920509614;-25.099285667056456;RURAL;0.4916693551254327
833;412220605000037;-49.137596442193804;-25.10012013112902;RURAL;0.4585687125790858
834;412220605000038;-49.1319352916778;-25.12542393363881;RURAL;0.4158331958423542
835;412220605000039;-49.20207013396798;-25.188737700748934;RURAL;0.45072761591684996
836;412220605000040;-49.22470285755192;-25.14394873482766;RURAL;0.3688863140978277
837;412220605000041;-49.26318809909843;-25.134677234937485;RURAL;0.5143213301835672
838;412220605000042;-49.25800866409562;-25.21889918222682;RURAL;0.5329712571171222
839;412220605000043;-49.267232272905034;-25.17439740997118;RURAL;0.5131979185728166
840;412220605000044;-49.28529973156327;-25.21033335270527;RURAL;0.5295708359229239
841;412220605000045;-49.313208999345015;-25.222887158835835;RURAL;0.5422094399860428
842;412220605000046;-49.23769960498772;-25.187987112854135;RURAL;0.5307213187281954
843;412220605000047;-49.314187698330116;-25.187877393960616;URBANO;0.7077995583752359
844;412220605000048;-49.31135536742118;-25.189013902862612;URBANO;0.7221991685395253
845;412220605000049;-49.302009280364395;-25.184650751479325;URBANO;0.5233238485451032
846;412220605000050;-49.30168130442975;-25.19597582419023;URBANO;0.5138965443761062
847;412220605000051;-49.31695258579889;-25.182669380862727;URBANO;0.5379530018359475
848;412220605000052;-49.312402579039734;-25.172041546343213;URBANO;0.482751736469376
849;412220605000053;-49.30790449587633;-25.21078276748728;RURAL;0.3519348902415993
850;412220605000054;-49.30273251639077;-25.215822490180255;RURAL;0.504001830082938
851;412220610000001;-49.48213864630193;-24.98953738269359;URBANO;0.5640219784608819
852;412220610000002;-49.53075118265554;-24.97360018589688;RURAL;0.4752275262222737
853;412220610000003;-49.515087995671266;-24.92919534354256;RURAL;0.4818443497253813
854;412220610000004;-49.495290781889096;-24.95834939061308;RURAL;0.4209763053889111
855;412788205000001;-49.08727300007267;-24.972204812419438;URBANO;0.5734006518345309
856;412788205000002;-49.07898493889582;-24.973593511172172;URBANO;0.4315747411828422
857;412788205000003;-49.040501666094684;-24.93771069927033;RURAL;0.5399123844907502
858;412788205000004;-49.057367572276846;-24.99041158315312;RURAL;0.5632350684459093
859;412788205000005;-49.03835670523724;-25.02328323064736;RURAL;0.4841009494517224
860;412788205000006;-48.92863020899191;-24.9791267574585;RURAL;0.5132126622263451
861;412788205000007;-48.95738428595683;-24.998986902081015;RURAL;0.4934750891088542
862;412788205000008;-48.87219036821037;-24.990671677072434;RURAL;0.3806883098811531
863;412788205000009;-48.85245627770786;-24.90502740870793;RURAL;0.5105464105107903
864;412788205000010;-48.76231360929489;-24.95855907827913;RURAL;0.4623968857918634
865;412788205000011;-49.09075951792777;-24.977358276850257;URBANO;0.5564930529415582
866;412788205000012;-49.09912522805446;-24.97957356177559;RURAL;0.5038919631652047
867;412863305000001;-49.41975582250561;-24.567836751662288;URBANO;0.5496474957309607
868;412863305000002;-49.44501771133433;-24.551088494141332;RURAL;0.525927377898437
869;412863305000003;-49.32165555700127;-24.49154250546002;RURAL;0.2946320009607976
870;412863305000004;-49.382491789414594;-24.590938071791776;RURAL;0.4558282097404413
871;412863305000005;-49.33211976064691;-24.642404595998894;RURAL;0.419712906960658
872;412863305000006;-49.26745958757046;-24.71269634188758;RURAL;0.407463704451344
873;412863305000007;-49.240662869219165;-24.764144828988993;RURAL;0.5029782498552225
874;412863305000008;-49.29550222619424;-24.754201924900617;RURAL;0.4936623571154826
875;412863305000009;-49.35011952654163;-24.71903029598613;RURAL;0.4007984154689389
876;412863305000010;-49.38479192839869;-24.660716187942295;RURAL;0.4499059045957067
877;412863305000011;-49.44133276404059;-24.676312303823778;RURAL;0.4617628992284839
878;412863305000012;-49.493090935997955;-24.67870225963417;RURAL;0.4280215186464924
879;412863305000013;-49.55113593552587;-24.636570970819413;RURAL;0.4293782192368459
