,Cod_setor,long,lat,TIPO,income,longevity,literacy,Wealth_index_2010,Wealth_index_2015,Wealth_index_2020
211,352030105000050,-47.5633989973854,-24.697677876931,URBANO,0.6969572457559363,0.8166666666666667,0.9815520391897672,0.525668877363205,0.508245009183884,0.484716066718102
343,352460005000010,-48.009127516589,-24.696439269085,URBANO,0.6406526984077261,0.85,0.9733700642791552,0.600732010602951,0.551724207401276,0.559204941987991
175,352030105000008,-47.5665879999865,-24.6948730611195,URBANO,0.4771596936822559,0.85,0.9397644927536232,0.502635771036148,0.450072774291039,0.426250579953194
199,352030105000037,-47.7072296857252,-24.6946921827541,URBANO,0.5121557665374565,0.8666666666666667,0.9282609951196972,-0.539918977022171,-0.485824972391129,-0.450988829135895
192,352030105000028,-47.5316905321038,-24.6945335348527,URBANO,0.5275283622545709,0.7833333333333333,0.9206145966709346,-0.072077793627977,0.004891703277826,-0.059998858347535
193,352030105000030,-47.5577259004489,-24.6940242925962,URBANO,0.662209730068492,0.75,0.9770464221947536,0.443866038322449,0.402032649517059,0.377340051531792
157,351480910000003,-48.307401926354,-24.6936266124827,RURAL,0.4648506497945896,0.8166666666666667,0.8713981894491183,-0.531024754047394,-0.50451073050499,-0.510643714666367
111,350925405000035,-48.1686290697441,-24.6929228714667,RURAL,0.5418647267937566,0.7666666666666667,0.9031541218637992,-0.322379636764526,-0.169546378403902,-0.283472684025764
335,352460005000002,-47.9998986700831,-24.6915737486905,URBANO,0.6794113382381677,0.9166666666666666,0.9401143616390252,0.530828881263733,0.470420745015144,0.48806614279747
684,410020205000006,-49.0568402471606,-24.6865681633843,RURAL,0.4464269185164801,0.7666666666666667,0.8191214470284237,-0.589841568470001,-0.567651623487473,-0.56537372469902
191,352030105000027,-47.4872482895122,-24.6863147764754,URBANO,0.5673337753547271,0.85,0.9299013208190724,-0.227543115615845,-0.207488583028316,-0.163372287899256
344,352460005000011,-48.0479819514125,-24.6855851813039,RURAL,0.5062921535060269,0.7,0.9536175710594316,-0.544995540380478,-0.539860075712204,-0.523775452375412
101,350925405000024,-48.1098131141558,-24.6850363120794,RURAL,0.5015542105674693,0.75,0.8941783942492659,0.159151493012905,0.211251148581505,0.25631797015667
513,353620805000022,-47.8088126302499,-24.6827117228655,RURAL,0.4743861557382506,0.7333333333333333,0.9683864089370972,-0.51857390999794,-0.415274888277054,-0.407109868526459
699,410020205000021,-48.9639328063703,-24.6818644767814,RURAL,0.498461627674452,0.9,0.9024618149146452,-0.403803646564484,0.023865415155888,0.05697672367096
683,410020205000005,-48.9201611030191,-24.6803828018483,RURAL,0.5632481382621483,0.9,0.9629629629629628,-0.460723394155502,-0.439987218379974,-0.456112349033356
509,353620805000018,-47.9129492357437,-24.6799940474463,RURAL,0.553024247908251,0.8,0.8836524822695035,-0.286466690897942,-0.185390087962151,-0.166586648672819
687,410020205000009,-48.8097613326266,-24.67985113133,RURAL,0.5450438417257131,0.8333333333333334,0.9003849336259308,-0.519014424085617,-0.314895471930504,-0.350055634975433
878,412863305000012,-49.493090935998,-24.6787022596342,RURAL,0.4280215186464924,0.75,0.8858420268256334,-0.507178390026093,-0.523019045591354,-0.479465162754059
877,412863305000011,-49.4413327640406,-24.6763123038238,RURAL,0.4617628992284839,0.7833333333333333,0.9367816091954024,-0.534444510936737,-0.53571240901947,-0.520428514480591
115,350925405000039,-48.1512101804032,-24.674562078583,RURAL,0.4247508234712778,0.8166666666666667,0.9437470377141308,-0.231231166422367,-0.14136291667819,-0.066380405426025
685,410020205000007,-48.9041756073156,-24.6735684583549,RURAL,0.5417024304721366,0.8833333333333333,0.9550898203592816,-0.474182850122452,-0.325771138072014,-0.342174212634563
698,410020205000020,-48.9862769040863,-24.6698792870967,URBANO,0.4916308441349349,0.7333333333333333,0.9359770114942528,-0.14346572086215,0.385007485747337,0.400760805606842
348,352460005000015,-47.9554050160776,-24.6682195032871,RURAL,0.5293843643075716,0.85,0.9691567776674159,-0.410770079493523,-0.147617192566395,-0.159713561087847
696,410020205000018,-48.9818981729123,-24.6676995883891,URBANO,0.5419834612984474,0.8333333333333334,0.9148561895611356,-0.137500020861626,0.324713635444641,0.340212523937225
271,352215805000004,-48.89321158019,-24.6675601707762,URBANO,0.5088621993267725,0.8833333333333333,0.9444444444444444,-0.48819785118103,-0.424931305646896,-0.43901634812355
261,352120005000011,-48.7386895635843,-24.6661302271134,RURAL,0.4334348604311648,0.9,0.8848484848484848,-0.608420032262802,-0.559513986110687,-0.585040634870529
188,352030105000022,-47.4918640260689,-24.664644378528,URBANO,0.5900711960507424,0.85,0.9583333333333334,-0.49129890203476,-0.455470418930054,-0.474260586500168
190,352030105000026,-47.4341216195216,-24.6638315970602,URBANO,0.5374174588571334,0.85,0.9385148097889664,-0.229696074128151,-0.318857695162296,-0.332941797375679
260,352120005000010,-48.6174167742146,-24.6618687557049,RURAL,0.4216412085483784,0.8333333333333334,0.8130434782608695,-0.604312789440155,-0.580966490507126,-0.626573783159256
679,410020205000001,-48.9920901050329,-24.6614472204835,URBANO,0.6313741998984918,0.7333333333333333,0.965731686395608,-0.064363590627909,0.360514706373215,0.397162976861
876,412863305000010,-49.3847919283987,-24.6607161879423,RURAL,0.4499059045957067,0.7833333333333333,0.9000846341922136,-0.594821929931641,-0.489168763160706,-0.480209082365036
504,353620805000013,-47.8473147964116,-24.6602288436677,RURAL,0.5419270014003376,0.8333333333333334,0.9163384652106455,-0.483681219816208,-0.391997814178467,-0.301099574565887
680,410020205000002,-48.9909885880666,-24.6595637860031,URBANO,0.6569856641337227,0.7666666666666667,0.9802706552706554,-0.081481868028641,0.361769650131464,0.359450970590115
223,352030105000064,-47.3949303392501,-24.6580803885382,URBANO,0.55659085329102,0.7666666666666667,0.9894736842105264,0.290855395793915,0.196874374896288,0.182796829938889
605,354280005000001,-49.0083929581536,-24.6574482476463,URBANO,0.6618876119642376,0.7666666666666667,0.9849765258215962,-0.23374152444303,-0.041810362040997,-0.013177618384361
187,352030105000021,-47.5426385979255,-24.6564941419491,URBANO,0.5321021044063241,0.8333333333333334,0.9180018341694988,-0.52014986872673,-0.456722438335419,-0.459746265411377
697,410020205000019,-48.9994164988739,-24.6563632382585,URBANO,0.5884842765430388,0.7833333333333333,0.9517543859649122,-0.230362337827682,0.187916693463922,0.21145550198853
606,354280005000002,-49.0043326834523,-24.6556106064604,URBANO,0.5520280415874483,0.7333333333333333,0.977653631284916,-0.203264026343822,0.066411107778549,0.079293116927147
270,352215805000003,-48.8074898339733,-24.654425958494,URBANO,0.470619372977721,0.75,0.8979757908656291,-0.508242082595825,-0.359549385309219,-0.440287172794342
214,352030105000053,-47.4085065947015,-24.6519720461113,URBANO,0.31926534684889823,0.6666666666666666,0.8453159041394335,-0.031942622363567,-0.032210519909859,-0.04336761534214
222,352030105000063,-47.3817003367558,-24.6515952647702,URBANO,0.6517065892810844,0.8666666666666667,0.8933982683982684,0.222385933995247,0.208570563793182,0.223444664478302
221,352030105000062,-47.3837118236675,-24.6507796137199,URBANO,0.5827288166429141,0.7666666666666667,0.9392039800995026,0.24880291223526,0.252332668751478,0.218016281723976
99,350925405000022,-48.1591539858121,-24.6487461823096,URBANO,0.4667634422865754,0.65,0.9550949913644214,-0.426353389024735,-0.354313382506371,-0.349722024798393
224,352030105000065,-47.3852628990817,-24.6485227180424,URBANO,0.5297512397999417,0.8166666666666667,0.9606478124244622,0.215237274765968,0.251548168063164,0.218988108634949
213,352030105000052,-47.3828774139172,-24.6472933818694,URBANO,0.510155884113389,0.75,0.9804804804804804,0.246197837591171,0.22421500980854,0.221563136577606
189,352030105000025,-47.3752645273732,-24.645043571492,URBANO,0.6161288360330612,0.8333333333333334,0.9813084112149534,0.214348006248474,0.198285993933678,0.204242324829102
269,352215805000002,-48.8341961093033,-24.6444935644604,URBANO,0.5967663420348914,0.75,0.9483279395900754,-0.195281421765685,-0.088076967000961,-0.070654278993607
273,352215805000006,-48.7865765120282,-24.6443062765808,URBANO,0.5321242012932006,0.7833333333333333,0.9102496483825598,-0.549068427085876,-0.459192198514938,-0.553314250707626
347,352460005000014,-47.9930906852671,-24.6424681705115,RURAL,0.5211633827826035,0.85,0.8477548344804982,-0.49751398563385,-0.492889177799225,-0.474137938022613
871,412863305000005,-49.3321197606469,-24.6424045959989,RURAL,0.419712906960658,0.7166666666666667,0.9375,-0.586385321617126,-0.498116445541382,-0.506527757644653
156,351480910000002,-48.2689511144962,-24.6423219216445,RURAL,0.4685494354396159,0.7666666666666667,0.8875313283208021,-0.524738574028015,-0.522990590333939,-0.528465038537979
517,353620805000027,-47.8655297072988,-24.6417198918487,RURAL,0.5089098515619671,0.8,0.9363833353775708,-0.425333148241043,-0.286472320556641,-0.186512534320354
268,352215805000001,-48.8409317189123,-24.6413555540039,URBANO,0.5875529130345172,0.7833333333333333,0.9537068477645728,-0.149987937510014,-0.019082627352327,-0.009741396456957
612,354280005000008,-49.1026385875145,-24.6411071959687,RURAL,0.494901781932487,0.8,0.9157626626547364,-0.555190378427506,-0.535080534219742,-0.531192475557327
607,354280005000003,-49.0015997219665,-24.6399219719899,URBANO,0.4934100915840531,0.7333333333333333,0.9171104370295472,-0.350586414337158,-0.285186004638672,-0.28605819940567
155,351480910000001,-48.2934347254743,-24.6389437011524,URBANO,0.521595719740872,0.8833333333333333,0.9279072504708098,-0.472281086444855,-0.450176709890366,-0.43014409840107
345,352460005000012,-48.0924579647446,-24.6378831021647,RURAL,0.4917894989648733,0.7666666666666667,0.9106398760826409,-0.501979786157608,-0.50873818397522,-0.517661726474762
879,412863305000013,-49.5511359355259,-24.6365709708194,RURAL,0.4293782192368459,0.8333333333333334,0.9071084678561312,-0.421969610452652,-0.46791068315506,-0.397823756933212
275,352215805000008,-48.8894467306674,-24.6355288134388,RURAL,0.4977746490465489,0.7833333333333333,0.9534686971235194,-0.492945754528046,-0.466847312450409,-0.486794984340668
258,352120005000008,-48.4983854574001,-24.6314326426828,RURAL,0.4997347467853754,0.8,0.9166666666666666,-0.58449872136116,-0.626959919929504,-0.654331433773041
165,351480915000007,-48.4064634246643,-24.6305672764464,RURAL,0.35327710152441505,0.65,0.912280701754386,-0.608050924539566,-0.609701418876648,-0.618867838382721
160,351480915000002,-48.226482743395,-24.6297683745552,RURAL,0.5041800623841338,0.7,0.7987567987567988,-0.54776029586792,-0.525434494018555,-0.551850116252899
510,353620805000019,-47.8972431095231,-24.6282265496121,RURAL,0.5346182911145706,0.75,0.9660107673642706,0.047611021995545,0.064342154562473,0.103059390932322
274,352215805000007,-48.7926292234809,-24.6268406770615,RURAL,0.4532328531235402,0.7333333333333333,0.8525339427342384,-0.558769142627716,-0.44415317773819,-0.562678241729736
201,352030105000039,-47.5805426661317,-24.6254393119237,RURAL,0.4702477922792037,0.8166666666666667,0.8966391883322764,-0.559312546253204,-0.448364168405533,-0.406400647759438
611,354280005000007,-48.9506608978946,-24.62433776966,RURAL,0.5011505741437977,0.8166666666666667,0.95891422010825,-0.554186719655991,-0.501045197248459,-0.525869131088257
200,352030105000038,-47.6619102753537,-24.6240196607266,RURAL,0.5080955231612408,0.85,0.9784946236559141,-0.54261422753334,-0.506133145093918,-0.500247496366501
281,352265305000005,-49.2599031016832,-24.6223748082828,RURAL,0.4310300937254084,0.7333333333333333,0.9417116259388556,-0.540778535604477,-0.445206624269486,-0.452060037851334
219,352030105000059,-47.3508239679827,-24.6214152073742,URBANO,0.4939338550423514,0.75,0.8987747145641882,-0.486777466535568,-0.398181372880936,-0.391299605369568
280,352265305000004,-49.1823812002997,-24.6198162287812,RURAL,0.4046846780004573,0.8,0.9724770642201834,-0.480739617347717,-0.429019242525101,-0.440531319379806
259,352120005000009,-48.5736025591522,-24.6173473621862,RURAL,0.5317194703795474,0.8,0.8802242609582059,-0.585134953260422,-0.577979481220245,-0.630570328235626
217,352030105000057,-47.5445069885737,-24.6160810494063,RURAL,0.36595397722200973,0.85,0.9506172839506174,-0.530150371789932,-0.354190927743912,-0.37008370757103
166,351480915000011,-48.1669954938876,-24.6120144527034,RURAL,0.4976088255868471,0.7333333333333333,0.971843778383288,-0.541887837648392,-0.45722890496254,-0.50412974357605
346,352460005000013,-48.0356313858771,-24.6052748508843,RURAL,0.5029797014559915,0.8166666666666667,0.9039601955509272,-0.526343256235123,-0.477229785919189,-0.529064220190048
272,352215805000005,-48.8741554024769,-24.6040564750958,URBANO,0.515684015809457,0.7833333333333333,0.9467353951890036,-0.506735271215439,-0.43297621011734,-0.472872358560562
609,354280005000005,-49.0161698228931,-24.6036531166601,RURAL,0.4958991964310038,0.8,0.925163983303518,-0.543136101961136,-0.517484599351883,-0.523919272422791
163,351480915000005,-48.3447333227135,-24.60353383779,RURAL,0.4324125618428201,0.8333333333333334,0.8769164290035434,-0.615700429677963,-0.612836307287216,-0.639274567365646
512,353620805000021,-47.7854012688262,-24.600881947737,RURAL,0.4934080402972466,0.7833333333333333,0.9254773841040952,-0.428481245040894,-0.2028016731143,-0.120673814415932
511,353620805000020,-47.8463090202447,-24.5959339973324,RURAL,0.5238070900492374,0.8333333333333334,0.962403651874579,-0.467465269565582,-0.335093495249748,-0.311476710438728
159,351480915000001,-48.2186236808506,-24.5955237030872,URBANO,0.5899717407834622,0.8333333333333334,0.9222349904865964,-0.446102473139763,-0.477778488397598,-0.509948945045471
596,354260205000061,-47.9247096492083,-24.5924490216486,RURAL,0.5360384368783958,0.8,0.9573633038979574,-0.473541295528412,-0.327947163581848,-0.408356121182442
870,412863305000004,-49.3824917894146,-24.5909380717918,RURAL,0.4558282097404413,0.75,0.8682082606166376,-0.554096978902817,-0.516443276405335,-0.468097311258316
253,352120005000003,-48.5957284511123,-24.5872134574217,URBANO,0.6017715199515978,0.8166666666666667,0.9545645645645644,0.106735095381737,0.125800415873528,0.019080691039562
276,352215805000009,-48.8511726919493,-24.58625076437,RURAL,0.4975836811950185,0.8,0.9406952965235176,-0.55062227845192,-0.46734191775322,-0.491677016019821
161,351480915000003,-48.2741451887284,-24.5860933950776,RURAL,0.4154822249522934,0.7666666666666667,0.9112403100775194,-0.559045624732971,-0.465881043672562,-0.452732065320015
254,352120005000004,-48.5973549275574,-24.5843845731461,URBANO,0.5221401565527621,0.75,0.9551282051282052,0.114605814218521,0.105219838023186,0.010071516036987
251,352120005000001,-48.591347612332,-24.5841986908203,URBANO,0.5943817542871818,0.85,0.9636262016543706,0.012173767387867,0.02138577401638,-0.116106960177422
252,352120005000002,-48.5934395730661,-24.5815614805349,URBANO,0.5150322056047809,0.7666666666666667,0.9495974235104672,0.05986979007721,0.072186669707298,-0.020083758234978
202,352030105000040,-47.4867624134144,-24.5790593678274,RURAL,0.5112173129512595,0.8,0.8761203192142419,-0.567484849691391,-0.560307163000107,-0.536619406938553
278,352265305000002,-49.1712969032598,-24.5746490414677,URBANO,0.5242582787811646,0.75,0.8917748917748917,0.042675443179906,0.118011405318975,0.073153125494719
279,352265305000003,-49.1691040334926,-24.5741882950376,URBANO,0.4474341835041263,0.7333333333333333,0.9381661803102442,0.016295716492459,0.05741576962173,0.024793105572462
218,352030105000058,-47.5221168048126,-24.5741431648269,RURAL,0.5885744069578531,0.8,0.917738791423002,-0.471958816051483,-0.359941318631172,-0.368696773052216
608,354280005000004,-49.0818838369613,-24.5740132397483,RURAL,0.5269431291726692,0.8,0.911691767979193,-0.569738453626633,-0.524616956710815,-0.514357215166092
220,352030105000061,-47.5682861874726,-24.5733567224905,RURAL,0.5166460138882606,0.7,0.9275058275058276,-0.537865304946899,-0.41765079498291,-0.444927603006363
262,352120005000012,-48.7399734178161,-24.5723001588445,RURAL,0.57934435665758,0.75,0.9358974358974358,-0.587378776073456,-0.59726710319519,-0.610524642467499
277,352265305000001,-49.1728554992718,-24.5714316254006,URBANO,0.5616902226130883,0.7666666666666667,0.9401767374289852,0.029825222492218,0.075508859753609,0.029617427289486
257,352120005000007,-48.4795615159369,-24.5707719863983,RURAL,0.4887053870846202,0.8333333333333334,0.9025217613927292,-0.637569719552994,-0.612121146917343,-0.633310961723328
144,351480905000007,-48.1400296434746,-24.5698436623182,RURAL,0.5058701653979184,0.85,0.8872120907924823,-0.526072198152542,-0.466849076747894,-0.462836682796478
595,354260205000060,-47.8251565463797,-24.5687363774688,RURAL,0.4976521435017817,0.9,0.9861111111111112,-0.46388726234436,-0.385371616482735,-0.35039484500885
867,412863305000001,-49.4197558225056,-24.5678367516623,URBANO,0.5496474957309607,0.7666666666666667,0.9480431848852899,-0.068867633864284,0.004229194670916,0.000562536716461
267,352120005000021,-48.6144923595529,-24.5646177567717,RURAL,0.4614489394795883,0.75,0.8599777034559644,-0.323664090037346,-0.32117528617382,-0.369743791222572
255,352120005000005,-48.6769986612077,-24.5632496358973,URBANO,0.5147337027854173,0.7833333333333333,0.9603359173126615,-0.545224815607071,-0.478212416172028,-0.525940239429474
594,354260205000059,-47.7353785650978,-24.5585195309764,RURAL,0.4896027249361434,0.85,0.942063492063492,-0.545234847068787,-0.519818145036697,-0.493194365501404
599,354260205000064,-47.9470302953294,-24.5583689730506,RURAL,0.4523645726757997,0.9333333333333332,0.8858422939068101,-0.482817935943604,-0.336921805143356,-0.411566671729088
203,352030105000041,-47.4082540805251,-24.5582839254634,RURAL,0.3652251835134194,0.8166666666666667,0.989247311827957,-0.614472264051437,-0.587783581018448,-0.582840669155121
610,354280005000006,-48.9761099360949,-24.5581433916246,RURAL,0.5054975137544777,0.7333333333333333,0.9666666666666668,-0.56017245054245,-0.504880231618881,-0.510667324066162
146,351480905000009,-48.0939529920868,-24.5576334940976,RURAL,0.5310157158589909,0.8333333333333334,0.9280371660859466,-0.500843501091003,-0.425500297546387,-0.433441400527954
597,354260205000062,-47.9977288263771,-24.5540208779343,RURAL,0.5152583622268744,0.9,0.9427488050415233,-0.555898898839951,-0.447144547104836,-0.494473916292191
167,351480915000012,-48.381725179823,-24.5525310270185,RURAL,0.4073596926656117,0.8666666666666667,0.9154886361145812,-0.598750334978104,-0.607464677095413,-0.61464918255806
868,412863305000002,-49.4450177113343,-24.5510884941413,RURAL,0.525927377898437,0.7666666666666667,0.8926900584795322,-0.324478593468666,-0.27839227616787,-0.237324434518814
205,352030105000043,-47.6229344970444,-24.549470334262,RURAL,0.5089496052299746,0.8166666666666667,0.9098039215686274,-0.555574607849121,-0.460976558923721,-0.475479316711426
33,350270505000035,-48.7928912537234,-24.5458478110164,RURAL,0.4985361739127164,0.8833333333333333,0.9630883895944136,-0.497753840684891,-0.51050278544426,-0.502594017982483
590,354260205000055,-47.8970671916761,-24.5436983865134,RURAL,0.5704937140177528,0.8333333333333334,0.9655172413793104,-0.178800374269485,0.078471693396568,0.020329617336392
598,354260205000063,-48.029040421948,-24.5407755813641,RURAL,0.4368010735794223,0.85,0.8910580001489091,-0.595042127370834,-0.528946733474731,-0.562979054450989
589,354260205000054,-47.8177035094386,-24.5401267115271,RURAL,0.4942335426607339,0.8833333333333333,0.9081875667241522,-0.07004569247365,0.184845575690269,0.228847427666187
37,350270505000040,-48.8702852921704,-24.5392278597381,RURAL,0.4837008978107633,0.8666666666666667,0.9351684172401304,-0.109644417464733,-0.051686909794808,-0.058100923895836
580,354260205000045,-47.881671061174,-24.5369528717826,URBANO,0.4895176083784901,0.7666666666666667,0.9380704636728732,0.110113894939423,0.398456853628159,0.343225160241127
36,350270505000039,-48.8240567750763,-24.5344385968956,RURAL,0.390506636459169,0.7666666666666667,0.9437332406838248,0.082237450778484,0.103727761283517,0.158003821969032
285,352265305000009,-49.1738222955386,-24.5315589577946,RURAL,0.44855150620544776,0.8333333333333334,0.95679012345679,-0.575833702087402,-0.474515682458878,-0.471668744087219
139,351480905000002,-48.1058483807916,-24.5278706439438,URBANO,0.6141274101527517,0.8166666666666667,0.957889027951606,0.254862692952156,0.250692687183618,0.191324010491371
604,354260205000069,-47.8372687247097,-24.5272277777723,URBANO,0.5723602982030745,0.7666666666666667,0.9515462952368072,0.659185975790024,0.682126986980438,0.624911224842071
17,350270505000018,-48.840833508262,-24.5269573451607,URBANO,0.5445193065320226,0.8166666666666667,0.9661332819227556,0.592143714427948,0.623666930198669,0.657247936725616
140,351480905000003,-48.1104427852445,-24.5268176453842,URBANO,0.621636745211407,0.8666666666666667,0.9590534085974816,0.269071223586798,0.269720706343651,0.220949330180883
141,351480905000004,-48.114933897646,-24.5267845492238,URBANO,0.5384513288335454,0.7666666666666667,0.9405287331575076,0.261333605647087,0.256447175145149,0.198073181509972
581,354260205000046,-47.8889686150172,-24.5258916985621,URBANO,0.5190098950160893,0.8833333333333333,0.8768431983385255,-0.024182882159948,0.374874556064606,0.272914138436317
16,350270505000017,-48.8473370634405,-24.5236071970448,URBANO,0.5573012739249683,0.8333333333333334,0.9285404734296122,0.710888850688934,0.730540692806244,0.740254199504852
4,350270505000005,-48.84190958844,-24.5228694303686,URBANO,0.5458055429719711,0.8166666666666667,0.9681342421872091,0.724076080322266,0.75415050983429,0.747198915481567
138,351480905000001,-48.1051887920562,-24.5228083409228,URBANO,0.6136855369012967,0.9166666666666666,0.9812374770777432,0.301973056793213,0.317723280191421,0.262659150362015
5,350270505000006,-48.8551344030459,-24.5207858829578,URBANO,0.6755439931184065,1.0,0.8080808080808081,0.708853435516357,0.708880996704102,0.713575088977814
142,351480905000005,-48.1139035561778,-24.5207793846995,URBANO,0.6541894744473171,0.9,0.9816601913355892,0.251656702160835,0.254029384255409,0.18517300337553
574,354260205000039,-47.8236965559518,-24.5207494797437,URBANO,0.5605674616723592,0.7833333333333333,0.9828477443609024,0.451219174265862,0.58525564968586,0.552982172369957
568,354260205000033,-47.8677511566911,-24.5195545141485,URBANO,0.6169413482288997,0.7666666666666667,0.9845360824742267,0.749593675136566,0.904533457756042,0.809038722515106
3,350270505000004,-48.8469538378241,-24.5192404619093,URBANO,0.8083762202989014,0.8,0.9397452788757136,0.823311150074005,0.849263381958008,0.849369490146637
603,354260205000068,-47.8080767765225,-24.5187781976349,URBANO,0.43203812235612293,0.7666666666666667,0.9443109936744336,-0.041782927513123,0.222803384065628,0.241602447628975
575,354260205000040,-47.8192770575019,-24.5185958930881,URBANO,0.5608155659876765,0.7166666666666667,0.9751870514582379,0.348215756565332,0.515833833813667,0.489478173851967
573,354260205000038,-47.8366850645147,-24.5176598537115,URBANO,0.5304409968794851,0.7833333333333333,0.9741116284512952,0.803241956233978,0.805031013488769,0.753400373458862
263,352120005000013,-48.6318054831942,-24.5161969960021,RURAL,0.34134607321284205,0.65,0.8961837583649847,-0.561328184604645,-0.566736727952957,-0.572851979732513
143,351480905000006,-48.1079777674516,-24.515948881628,URBANO,0.4841244657655611,0.7833333333333333,0.9438885485444604,0.202470559999347,0.214815510436892,0.135138857364655
25,350270505000026,-48.8593425009398,-24.5156055518623,URBANO,0.4990322862600661,0.7833333333333333,0.9331813768941792,0.659020459651947,0.696725451946259,0.70849004983902
6,350270505000007,-48.8495418904468,-24.5150536674691,URBANO,0.6094592998907202,0.8166666666666667,0.9701036552100382,0.860184836387634,0.881630706787109,0.90920181274414
13,350270505000014,-48.8408312279619,-24.5148767690131,URBANO,0.7710091647462728,0.85,0.9596056590487164,0.880291187763214,0.855498385429382,0.891512012481689
58,350535105000006,-49.0305770737779,-24.5148726616053,RURAL,0.4492885233944552,0.7333333333333333,0.9546941678520624,-0.51247022151947,-0.403138616681099,-0.376434743404388
2,350270505000003,-48.845093133115,-24.5147557631327,URBANO,0.7785044654753751,0.9333333333333332,0.9756728061671976,0.907762789726257,0.895838391780853,0.924409365653992
567,354260205000032,-47.8439150790969,-24.5142395312009,URBANO,0.5500380582977868,0.8166666666666667,0.9744205078297796,0.912173283100128,0.829550814628601,0.799129331111908
7,350270505000008,-48.8533833976599,-24.5141351075458,URBANO,0.6015784810359538,0.8666666666666667,0.963742502142245,0.843227803707123,0.87478734254837,0.873303055763245
283,352265305000007,-49.2419641850767,-24.514057280152,RURAL,0.4658153340635473,0.8333333333333334,0.8605475040257651,-0.50422215461731,-0.408307552337647,-0.394242787361145
18,350270505000019,-48.850944942377,-24.5136663437609,URBANO,0.6295602476790872,0.8166666666666667,0.9774074074074074,0.851874005794525,0.91033650636673,0.937526655197143
15,350270505000016,-48.8469715145799,-24.5134412357721,URBANO,0.7018221679689486,0.85,0.9904761904761904,0.904451823234558,0.936966800689697,0.945851242542267
0,350270505000001,-48.8489818934367,-24.5130624518062,URBANO,0.6062034499499547,0.8,0.9701943638079538,0.910680997371674,0.943987107276917,0.9446044921875
24,350270505000025,-48.841782096409,-24.5123468886234,URBANO,0.7010683207155815,0.9333333333333332,0.9907834101382488,0.888488268852234,0.878633308410645,0.916485130786896
1,350270505000002,-48.846967232213,-24.5115785833294,URBANO,0.6714547191726984,0.85,0.9719202898550724,0.89396653175354,0.939599823951721,0.936041462421417
566,354260205000031,-47.8362265108651,-24.5114007417535,URBANO,0.5930282731567452,0.85,0.986574074074074,0.774181413650513,0.790031456947327,0.750371861457825
34,350270505000036,-48.9281167569878,-24.5110539175139,RURAL,0.465423191222674,0.85,0.9526515151515152,-0.5991868019104,-0.5133336186409,-0.486381769180298
593,354260205000058,-47.6998450184593,-24.5108550857703,RURAL,0.5252635403216587,0.85,0.9748858447488584,-0.519193351268768,-0.454927486181259,-0.441691929101944
26,350270505000027,-48.85131695383,-24.5100408537406,URBANO,0.5980963343736384,0.8,0.9593428014480646,0.863969790935516,0.914550161361694,0.942178690433502
12,350270505000013,-48.836504118703,-24.5098917090426,URBANO,0.5965319143924929,0.8,0.9623266607745544,0.817968809604645,0.803127527236939,0.81012510061264
32,350270505000034,-48.794902589436,-24.509706733697,RURAL,0.4563644220587169,0.9,0.9590643274853802,-0.482401585578918,-0.487288045883179,-0.461522489786148
583,354260205000048,-47.9293590000556,-24.5096419334957,RURAL,0.5249053393962246,0.9,0.8344988344988344,-0.510573071241379,-0.435347938537598,-0.498241531848908
19,350270505000020,-48.8432340496097,-24.5094977531889,URBANO,0.7949686336724616,0.95,0.9966666666666668,0.921800339221954,0.905017304420471,0.922778964042664
14,350270505000015,-48.8537476827557,-24.5094842247275,URBANO,0.5609043672430806,0.85,0.9587878787878787,0.825553321838379,0.862844133377075,0.890004932880402
8,350270505000009,-48.8466028065032,-24.5090955145977,URBANO,0.750551832285038,0.8666666666666667,0.9965277777777778,0.904726994037628,0.926441299915314,0.940129971504211
576,354260205000041,-47.8233621794075,-24.5078807224322,URBANO,0.6816623915967464,0.7,0.9791923216830356,0.428894081711769,0.498087009787559,0.478928643465042
557,354260205000022,-47.8594221933739,-24.5077939843559,URBANO,0.5428413488864287,0.8666666666666667,0.9678425048713296,0.876216387748718,0.886832523345947,0.845067286491394
59,350535105000007,-49.1054496123305,-24.5075962237491,RURAL,0.4990850268565076,0.7833333333333333,0.925024925224327,-0.556501227617264,-0.500325453281403,-0.479379612207413
554,354260205000019,-47.8449065177211,-24.5075795531508,URBANO,0.6880793975879798,0.85,0.975698995194408,0.891976535320282,0.814950132369995,0.812023437023163
204,352030105000042,-47.2153804136682,-24.5073501851624,RURAL,0.4623620460122133,0.9666666666666668,0.9722222222222222,-0.590682488679886,-0.563742470741272,-0.546672368049622
151,351480905000014,-48.0452782694553,-24.5073200743308,RURAL,0.5743479715892216,0.8666666666666667,0.953910386490332,-0.56838401556015,-0.529290664196014,-0.548951596021652
556,354260205000021,-47.8539712805426,-24.5063014139666,URBANO,0.6569808011165479,0.8833333333333333,0.9774877163980346,0.907149159908295,0.870482528209686,0.826309049129486
21,350270505000022,-48.84560576699,-24.5060008162767,URBANO,0.6063714602215923,0.75,0.9820576045328157,0.907380485534668,0.916186642646789,0.938400053977966
552,354260205000017,-47.8406848948439,-24.5048877130045,URBANO,0.6291546027855018,0.8666666666666667,0.9942375886524824,0.854265034198761,0.787804341316223,0.744422233104706
