Country;Year;lat;lon;nb houshold;wealth_index
tanzania;2015;-5.086653232574463;35.15945053100586;20;-0.31814232
tanzania;2015;-5.218571186065674;36.16273880004883;22;-0.25571284
tanzania;2015;-3.287627935409546;36.47002029418945;21;0.71974933
tanzania;2015;-3.5529661178588867;36.09969711303711;22;0.29780933
tanzania;2015;-3.2458629608154297;36.987483978271484;20;-0.43768704
tanzania;2015;-3.4540998935699463;37.019344329833984;22;-0.16184793
tanzania;2015;-3.3905029296875;36.78813934326172;19;0.45542142
tanzania;2015;-3.356158971786499;36.69863510131836;20;1.1179011
tanzania;2015;-3.399199962615967;36.69340133666992;21;0.8094207
tanzania;2015;-3.3947501182556152;36.684635162353516;21;0.84471107
tanzania;2015;-3.3816630840301514;36.67219543457031;18;1.0993191
tanzania;2015;-3.37595796585083;36.66007614135742;21;1.6351775
tanzania;2015;-3.527971029281616;35.65703201293945;22;-0.3829616
tanzania;2015;-3.3403499126434326;35.70386505126953;22;-0.06428028
tanzania;2015;-2.0556321144104004;35.63299560546875;20;0.7474098
tanzania;2015;-2.1302099227905273;35.87274932861328;22;-0.6239775
tanzania;2015;-3.4308829307556152;35.126121520996094;20;-1.0540755
tanzania;2015;-3.209700107574463;36.63176727294922;18;-0.5049035
tanzania;2015;-3.351607084274292;36.69184494018555;20;0.8944899
tanzania;2015;-3.540700912475586;36.77738571166992;21;-0.7928348
tanzania;2015;-3.0241410732269287;36.29139709472656;21;-0.77944374
tanzania;2015;-2.834178924560547;37.25818634033203;22;-0.40883893
tanzania;2015;-3.177725076675415;37.56037521362305;22;0.09902556
tanzania;2015;-3.150290012359619;37.63402557373047;20;-0.30549914
tanzania;2015;-3.0056519508361816;37.55934143066406;22;-0.21497445
tanzania;2015;-3.15836501121521;37.633216857910156;22;-0.30262738
tanzania;2015;-3.7619199752807617;37.67047119140625;22;0.3891768
tanzania;2015;-4.258556842803955;37.9738883972168;22;0.37672243
tanzania;2015;-4.2965497970581055;38.02432632446289;21;0.502166
tanzania;2015;-4.320998191833496;37.85744094848633;21;0.547827
tanzania;2015;-4.083533763885498;37.73686599731445;21;1.4319913
tanzania;2015;-3.273319959640503;37.533817291259766;22;0.41610828
tanzania;2015;-3.3817288875579834;37.53847122192383;22;0.3493754
tanzania;2015;-3.3193469047546387;37.38376235961914;21;0.86966753
tanzania;2015;-3.460237979888916;37.3605842590332;19;-0.016627867
tanzania;2015;-3.2921640872955322;37.310142517089844;22;0.38004768
tanzania;2015;-3.225269079208374;37.25282287597656;21;0.68801135
tanzania;2015;-3.2566680908203125;37.15834045410156;22;0.39965746
tanzania;2015;-3.227710008621216;37.2365837097168;22;-0.223617
tanzania;2015;-3.3536899089813232;37.353004455566406;20;0.77472275
tanzania;2015;-3.3628439903259277;37.33448791503906;22;1.2157501
tanzania;2015;-3.356450080871582;37.352718353271484;20;0.6525118
tanzania;2015;-3.1906330585479736;37.116851806640625;22;0.19007044
tanzania;2015;-4.8480048179626465;38.48138427734375;19;0.36057484
tanzania;2015;-4.601570129394531;38.254844665527344;22;-0.36436096
tanzania;2015;-4.724061012268066;38.401634216308594;20;-0.49704632
tanzania;2015;-4.769309043884277;38.55384826660156;22;-0.80586636
tanzania;2015;-5.2533111572265625;38.563167572021484;22;-0.21388635
tanzania;2015;-4.831559181213379;38.22146987915039;22;-0.6638631
tanzania;2015;-5.212217807769775;38.772098541259766;20;0.95274377
tanzania;2015;-5.123143196105957;38.61220169067383;22;-0.4165389
tanzania;2015;-5.07954216003418;39.09726333618164;21;1.1676962
tanzania;2015;-5.085352897644043;39.11404037475586;21;0.46748695
tanzania;2015;-5.110383987426758;39.10829544067383;20;0.8040842
tanzania;2015;-5.394040107727051;38.976688385009766;21;-0.19596222
tanzania;2015;-5.75616979598999;38.271549224853516;22;-0.38408095
tanzania;2015;-5.3071980476379395;38.3495979309082;20;-0.40840933
tanzania;2015;-5.968155860900879;37.20943069458008;22;-0.4648205
tanzania;2015;-5.41575288772583;37.5647087097168;22;-0.55463445
tanzania;2015;-4.860077857971191;39.09188461303711;21;-0.46826655
tanzania;2015;-5.098019123077393;38.499839782714844;22;-0.14751779
tanzania;2015;-5.148355960845947;38.47520065307617;22;0.43342933
tanzania;2015;-5.437551975250244;38.0057258605957;21;0.5548758
tanzania;2015;-6.196767807006836;37.11819076538086;20;-0.016435046
tanzania;2015;-6.954994201660156;37.06889343261719;20;-0.3460966
tanzania;2015;-7.3161940574646;36.75415802001953;20;-0.44784114
tanzania;2015;-6.940194129943848;36.822105407714844;19;-0.45376596
tanzania;2015;-7.245739936828613;38.048316955566406;22;-0.41299474
tanzania;2015;-7.101531982421875;37.89329147338867;20;-0.4545004
tanzania;2015;-7.007108211517334;37.78525161743164;19;-0.678531
tanzania;2015;-7.923026084899902;36.8862190246582;20;-0.4844429
tanzania;2015;-8.153826713562012;36.68965530395508;18;0.2150131
tanzania;2015;-8.26254653930664;36.35789108276367;20;-0.03622142
tanzania;2015;-9.00775146484375;35.69552230834961;18;-0.46833378
tanzania;2015;-9.112936019897461;36.71003723144531;21;-0.56799066
tanzania;2015;-6.844813823699951;37.67213821411133;21;0.6925616
tanzania;2015;-6.7914628982543945;37.67695236206055;21;0.68003726
tanzania;2015;-6.771862983703613;37.74105453491211;19;0.6038018
tanzania;2015;-6.8118391036987305;37.68730163574219;19;1.0309842
tanzania;2015;-6.014226913452148;37.53263473510742;18;-0.92870754
tanzania;2015;-6.014153957366943;37.1194953918457;22;-0.59566563
tanzania;2015;-6.145564079284668;36.8753662109375;20;0.53679097
tanzania;2015;-6.051342964172363;38.56121826171875;19;-0.39833277
tanzania;2015;-6.639995098114014;38.712554931640625;21;-0.26350436
tanzania;2015;-6.647724151611328;38.36168670654297;21;0.17940363
tanzania;2015;-6.090786933898926;38.12239456176758;20;-0.38628733
tanzania;2015;-6.10166597366333;38.19486618041992;22;-0.65079784
tanzania;2015;-6.737420082092285;38.75297164916992;21;0.7360418
tanzania;2015;-6.852292060852051;38.94569396972656;19;-0.15266794
tanzania;2015;-7.361429214477539;38.74311828613281;18;-0.37900865
tanzania;2015;-7.001760959625244;39.185543060302734;19;0.10421865
tanzania;2015;-7.34408712387085;39.318702697753906;17;-0.4811777
tanzania;2015;-7.372352123260498;39.06972885131836;15;-0.4170913
tanzania;2015;-7.311974048614502;38.94245147705078;21;-0.19101682
tanzania;2015;-7.968334197998047;38.97195816040039;20;-0.43946922
tanzania;2015;-7.6288161277771;39.05345153808594;19;0.47546127
tanzania;2015;-8.105548858642578;39.18783187866211;16;-0.643078
tanzania;2015;-8.431979179382324;38.62291717529297;19;-0.58614135
tanzania;2015;-7.967814922332764;39.648216247558594;18;-0.21614723
tanzania;2015;-6.764315128326416;38.999027252197266;19;0.92418486
tanzania;2015;-6.756269931793213;38.89726638793945;20;0.9644744
tanzania;2015;-6.648498058319092;38.781044006347656;19;-0.1536018
tanzania;2015;-6.803974151611328;39.249664306640625;21;0.98220795
tanzania;2015;-6.796620845794678;39.2404899597168;22;0.8148056
tanzania;2015;-6.7779998779296875;39.2648811340332;19;0.91508937
tanzania;2015;-6.812768936157227;39.20965576171875;18;1.4158714
tanzania;2015;-6.79475212097168;39.2288703918457;18;1.1227173
tanzania;2015;-6.7763237953186035;39.06410598754883;18;1.0972296
tanzania;2015;-6.655681133270264;39.18608093261719;19;1.2381256
tanzania;2015;-6.630456924438477;39.120269775390625;16;1.0192178
tanzania;2015;-6.780310153961182;39.24726867675781;21;0.6647425
tanzania;2015;-6.7585601806640625;39.226783752441406;13;1.5779077
tanzania;2015;-6.812688827514648;39.149810791015625;21;0.90136313
tanzania;2015;-6.797611236572266;39.26741027832031;22;0.926086
tanzania;2015;-6.805139064788818;39.178035736083984;21;1.5350405
tanzania;2015;-6.8095550537109375;39.10903549194336;20;0.8273781
tanzania;2015;-6.700249195098877;39.13490676879883;20;0.7625244
tanzania;2015;-6.869915962219238;39.16743087768555;22;1.1784856
tanzania;2015;-6.837261199951172;39.23556900024414;21;0.9832842
tanzania;2015;-6.826611042022705;39.249122619628906;17;1.416832
tanzania;2015;-6.843191146850586;39.226627349853516;18;1.1216768
tanzania;2015;-6.8322930335998535;39.248252868652344;14;1.1071455
tanzania;2015;-6.811400890350342;39.27730941772461;11;2.0488057
tanzania;2015;-6.843070030212402;39.19922637939453;22;1.3195611
tanzania;2015;-6.9077582359313965;39.22225570678711;20;1.04802
tanzania;2015;-6.839871883392334;39.1503791809082;19;0.6972686
tanzania;2015;-6.9542131423950195;39.14010238647461;20;0.115618445
tanzania;2015;-6.831912994384766;39.31243896484375;22;0.88755465
tanzania;2015;-6.902499198913574;39.26383590698242;21;0.7387011
tanzania;2015;-6.872037887573242;39.22958755493164;21;0.94417024
tanzania;2015;-6.916689872741699;39.25115966796875;20;1.0238396
tanzania;2015;-6.85137414932251;39.27292251586914;16;1.7147206
tanzania;2015;-6.8470778465271;39.29603958129883;18;1.2348955
tanzania;2015;-6.856926918029785;39.248252868652344;12;1.3749421
tanzania;2015;-6.900156021118164;39.26763916015625;18;1.2624527
tanzania;2015;-6.883230209350586;39.24757766723633;20;0.7129212
tanzania;2015;-6.893012046813965;39.28893280029297;19;1.3883446
tanzania;2015;-6.919548988342285;39.23509216308594;19;0.6872276
tanzania;2015;-6.886579990386963;39.226470947265625;18;1.0819889
tanzania;2015;-8.487549781799316;39.263275146484375;19;-0.17162761
tanzania;2015;-8.531423568725586;38.93920135498047;22;-0.5559659
tanzania;2015;-9.45429801940918;39.439239501953125;20;-0.59836584
tanzania;2015;-8.716592788696289;39.24552536010742;19;-0.8470705
tanzania;2015;-8.911198616027832;39.51247024536133;20;0.17154443
tanzania;2015;-9.747111320495605;39.55854415893555;17;-0.3899252
tanzania;2015;-10.307358741760254;39.29937744140625;20;0.2919765
tanzania;2015;-10.479521751403809;39.58589553833008;21;-0.8720212
tanzania;2015;-9.95362377166748;39.326629638671875;18;-0.15627828
tanzania;2015;-10.365262985229492;38.77210235595703;17;0.6657262
tanzania;2015;-10.307374954223633;38.66925048828125;21;-0.4580174
tanzania;2015;-10.468108177185059;37.970542907714844;21;-0.4182253
tanzania;2015;-10.422660827636719;38.770423889160156;22;-0.19548605
tanzania;2015;-10.23417854309082;38.780189514160156;20;-0.46566874
tanzania;2015;-9.332880020141602;38.10400390625;21;-0.64866745
tanzania;2015;-10.035890579223633;39.03390121459961;21;-0.82986104
tanzania;2015;-10.1795015335083;38.94135284423828;20;-0.32944393
tanzania;2015;-10.05230712890625;38.86973190307617;19;-0.4830509
tanzania;2015;-9.970219612121582;38.95430374145508;20;-0.48738027
tanzania;2015;-9.915895462036133;39.7354850769043;21;0.36409488
tanzania;2015;-10.101726531982422;39.63005065917969;19;0.38580745
tanzania;2015;-10.592641830444336;40.04496383666992;21;-0.5038605
tanzania;2015;-10.250986099243164;40.003299713134766;21;-0.37704876
tanzania;2015;-10.449243545532227;40.317138671875;20;-0.34466198
tanzania;2015;-10.943172454833984;39.25376892089844;20;0.92565155
tanzania;2015;-10.970124244689941;39.438392639160156;21;-0.78924143
tanzania;2015;-10.732481956481934;39.33757781982422;19;-0.43350857
tanzania;2015;-10.604165077209473;39.26089859008789;20;-0.35922337
tanzania;2015;-10.619807243347168;38.69093704223633;22;-0.6842065
tanzania;2015;-10.452093124389648;39.11710739135742;20;-0.39695853
tanzania;2015;-11.022153854370117;39.067047119140625;21;-0.46361592
tanzania;2015;-10.76034164428711;39.629024505615234;21;0.06330692
tanzania;2015;-10.809564590454102;39.7816276550293;21;-0.50016624
tanzania;2015;-10.793675422668457;39.517391204833984;20;-0.5534264
tanzania;2015;-10.49051284790039;39.51665115356445;17;-0.73560137
tanzania;2015;-10.285259246826172;40.193153381347656;22;-0.18799546
tanzania;2015;-10.301151275634766;40.171749114990234;22;0.777729
tanzania;2015;-10.921833992004395;38.117584228515625;22;-0.4413527
tanzania;2015;-11.142622947692871;38.58447265625;20;-0.49554324
tanzania;2015;-10.710143089294434;39.01378631591797;21;-0.6237231
tanzania;2015;-10.719482421875;38.797245025634766;18;0.9099858
tanzania;2015;-10.892601013183594;37.445228576660156;16;-0.26971194
tanzania;2015;-11.441465377807617;37.35513687133789;21;-0.52234423
tanzania;2015;-11.170355796813965;37.11658477783203;21;-0.77233785
tanzania;2015;-10.686861991882324;37.02800369262695;22;-0.5544245
tanzania;2015;-11.036864280700684;37.32501983642578;20;0.7431575
tanzania;2015;-10.786542892456055;35.59365463256836;19;-0.35480124
tanzania;2015;-10.51974868774414;35.46131134033203;22;-0.7268751
tanzania;2015;-10.755810737609863;35.00550842285156;22;-0.5697218
tanzania;2015;-10.947416305541992;34.99333572387695;20;1.0198414
tanzania;2015;-11.0654878616333;34.836978912353516;20;-0.51254004
tanzania;2015;-10.935121536254883;34.76241683959961;22;-0.26948264
tanzania;2015;-10.821451187133789;34.87015914916992;21;-0.6013084
tanzania;2015;-10.682703971862793;35.6318359375;20;0.830317
tanzania;2015;-10.689175605773926;35.63280487060547;21;0.20539871
tanzania;2015;-10.651938438415527;35.654483795166016;21;0.856984
tanzania;2015;-10.442193031311035;36.116004943847656;21;0.13786216
tanzania;2015;-10.51917552947998;36.157691955566406;20;-0.31621692
tanzania;2015;-10.543560981750488;35.838111877441406;22;-0.32860348
tanzania;2015;-10.520283699035645;35.69175338745117;21;-0.064705305
tanzania;2015;-11.250596046447754;34.97860336303711;22;-0.61838704
tanzania;2015;-10.649262428283691;34.744503021240234;18;-0.8224049
tanzania;2015;-7.624516010284424;35.62001037597656;21;-0.3539867
tanzania;2015;-7.989317893981934;35.6967658996582;22;-0.54473746
tanzania;2015;-8.029691696166992;35.300819396972656;21;-0.4117016
tanzania;2015;-7.287349224090576;35.494483947753906;21;-0.42690504
tanzania;2015;-7.846940994262695;35.78867721557617;21;-0.34337664
tanzania;2015;-8.74913501739502;35.225799560546875;21;-0.39101163
tanzania;2015;-8.588167190551758;35.151123046875;22;0.4296383
tanzania;2015;-8.685916900634766;34.92727279663086;21;-0.26955265
tanzania;2015;-8.29753589630127;35.02186584472656;20;-0.5359088
tanzania;2015;-8.248201370239258;35.4600944519043;20;-0.66440505
tanzania;2015;-8.342775344848633;35.81818389892578;22;-0.7726487
tanzania;2015;-7.747100830078125;35.711097717285156;21;0.7915303
tanzania;2015;-7.785326957702637;35.70087432861328;20;1.0784532
tanzania;2015;-7.752693176269531;35.687137603759766;21;1.1372311
tanzania;2015;-7.714054107666016;35.847938537597656;20;0.18753831
tanzania;2015;-7.9804911613464355;35.8692626953125;20;0.45912617
tanzania;2015;-8.162284851074219;35.97154235839844;20;-0.83365417
tanzania;2015;-7.730716228485107;35.889923095703125;19;-0.34860486
tanzania;2015;-7.677957057952881;36.04582214355469;19;0.86101997
tanzania;2015;-8.291186332702637;35.306461334228516;20;0.91891456
tanzania;2015;-8.046693801879883;33.21954345703125;20;-0.3832108
tanzania;2015;-8.445960998535156;33.00856018066406;21;0.067447774
tanzania;2015;-8.2272367477417;33.26465606689453;21;-0.08143548
tanzania;2015;-8.991860389709473;33.45267105102539;21;-0.4954503
tanzania;2015;-8.797745704650879;33.50341796875;21;-0.56809145
tanzania;2015;-9.473875045776367;33.890296936035156;21;-0.19932732
tanzania;2015;-9.607481956481934;33.86296844482422;19;0.52783746
tanzania;2015;-9.329726219177246;33.895633697509766;19;-0.6931243
tanzania;2015;-9.188312530517578;33.51582717895508;19;-0.27852097
tanzania;2015;-9.522774696350098;33.52396774291992;20;-0.7529157
tanzania;2015;-8.892716407775879;32.72599411010742;21;-0.45515302
tanzania;2015;-8.933396339416504;33.08229064941406;22;-0.57859945
tanzania;2015;-9.223772048950195;32.873809814453125;22;-0.34172526
tanzania;2015;-9.127607345581055;32.94113540649414;21;0.2842141
tanzania;2015;-8.771441459655762;33.810699462890625;20;-0.72949946
tanzania;2015;-8.89229965209961;33.45668411254883;18;1.8587073
tanzania;2015;-8.912016868591309;33.48979949951172;21;1.0862366
tanzania;2015;-8.905013084411621;33.46037673950195;21;0.19740596
tanzania;2015;-8.562751770019531;32.3964958190918;21;-0.7438095
tanzania;2015;-9.253998756408691;32.84300231933594;19;0.37448794
tanzania;2015;-4.498281002044678;34.265323638916016;20;-0.6925496
tanzania;2015;-4.116972923278809;34.33423614501953;22;-0.38782102
tanzania;2015;-4.388628005981445;34.402469635009766;21;0.16817759
tanzania;2015;-4.479062080383301;34.90821075439453;21;-0.36558184
tanzania;2015;-4.739875793457031;34.99886703491211;21;-0.66742873
tanzania;2015;-4.685184955596924;34.8089485168457;21;-0.52155656
tanzania;2015;-4.626021862030029;34.68349075317383;22;-0.58502525
tanzania;2015;-5.744124889373779;34.83253479003906;19;0.77926
tanzania;2015;-6.079163074493408;35.00975799560547;22;-0.47675472
tanzania;2015;-6.423468112945557;35.10630798339844;17;-0.7686527
tanzania;2015;-5.57781982421875;35.06193542480469;22;-0.6133407
tanzania;2015;-4.715808868408203;34.79232406616211;21;-0.30922797
tanzania;2015;-4.789440155029297;34.76195526123047;19;0.5843788
tanzania;2015;-4.822107791900635;34.737327575683594;18;1.3329585
tanzania;2015;-5.044325828552246;34.73521423339844;22;-0.4415523
tanzania;2015;-4.959496021270752;34.86124038696289;20;0.4218666
tanzania;2015;-5.199368000030518;34.86743927001953;22;-0.53002274
tanzania;2015;-5.071040153503418;34.69289016723633;21;-0.048244268
tanzania;2015;-4.816594123840332;34.53582000732422;21;-0.46544445
tanzania;2015;-4.286902904510498;34.77753448486328;22;-0.3606519
tanzania;2015;-4.35625696182251;34.740779876708984;21;-0.25296637
tanzania;2015;-4.72337007522583;33.15219497680664;22;-0.55987954
tanzania;2015;-4.129828929901123;33.34675979614258;21;-0.8746757
tanzania;2015;-4.057034969329834;33.161441802978516;22;-0.53058404
tanzania;2015;-4.2887749671936035;32.95673751831055;22;-0.6575217
tanzania;2015;-4.293251991271973;33.876197814941406;22;0.8773114
tanzania;2015;-4.3133320808410645;33.892425537109375;21;-0.8266693
tanzania;2015;-4.060031890869141;33.75527572631836;20;-0.9297595
tanzania;2015;-4.377097129821777;33.44770050048828;21;-0.705399
tanzania;2015;-5.402389049530029;33.6788215637207;22;-0.78741884
tanzania;2015;-4.9404449462890625;32.633785247802734;21;-0.14067967
tanzania;2015;-5.702888488769531;33.96950912475586;22;-0.59156036
tanzania;2015;-5.030755043029785;32.13326644897461;21;-0.41265646
tanzania;2015;-5.281254768371582;32.038597106933594;21;-0.51562274
tanzania;2015;-5.620559215545654;32.76039123535156;20;0.7567221
tanzania;2015;-6.2601847648620605;33.86394119262695;21;-0.70578814
tanzania;2015;-5.007246017456055;32.82025146484375;21;0.23808396
tanzania;2015;-5.069385051727295;32.80509948730469;22;0.3920695
tanzania;2015;-4.937137126922607;32.74589920043945;22;-0.28799874
tanzania;2015;-5.116360187530518;31.391069412231445;19;-0.503911
tanzania;2015;-4.55929708480835;31.942096710205078;22;-0.6598926
tanzania;2015;-8.180952072143555;31.498729705810547;19;-0.8002036
tanzania;2015;-8.5394287109375;31.906490325927734;22;-0.7148863
tanzania;2015;-8.790063858032227;31.754375457763672;21;-0.6330072
tanzania;2015;-8.381169319152832;31.596397399902344;20;-0.72452086
tanzania;2015;-7.854324817657471;31.819244384765625;21;-0.6925183
tanzania;2015;-8.229450225830078;31.866743087768555;21;-0.44294646
tanzania;2015;-8.059425354003906;31.818424224853516;21;-0.8908133
tanzania;2015;-8.317869186401367;32.37457275390625;21;-0.6818388
tanzania;2015;-8.376290321350098;32.0489616394043;21;-1.0754287
tanzania;2015;-8.564428329467773;32.056434631347656;21;0.016543308
tanzania;2015;-7.331398010253906;31.060199737548828;18;-0.4032622
tanzania;2015;-7.633326053619385;31.0207576751709;21;-0.20701264
tanzania;2015;-8.168450355529785;30.950237274169922;19;-0.69338244
tanzania;2015;-7.4740729331970215;30.607437133789062;20;-0.44258124
tanzania;2015;-7.517651081085205;31.024606704711914;22;-0.7206075
tanzania;2015;-7.953851222991943;31.6030330657959;21;-0.21257412
tanzania;2015;-7.963246822357178;31.6204891204834;21;0.95116377
tanzania;2015;-7.977007865905762;31.643558502197266;21;0.07683204
tanzania;2015;-8.020033836364746;31.685501098632812;22;-0.46137834
tanzania;2015;-7.97245979309082;31.449262619018555;22;-0.36046842
tanzania;2015;-7.971037864685059;31.619436264038086;19;0.43611476
tanzania;2015;-3.5949831008911133;30.72088050842285;20;0.6560381
tanzania;2015;-3.7134430408477783;30.564743041992188;22;-1.0205773
tanzania;2015;-3.813694953918457;30.487882614135742;20;-0.89480543
tanzania;2015;-3.63228702545166;30.624210357666016;17;-0.8684263
tanzania;2015;-4.309203147888184;30.187232971191406;22;-0.66788185
tanzania;2015;-4.819630146026611;30.336719512939453;18;-0.63922614
tanzania;2015;-4.493844032287598;29.75260353088379;20;-0.51399755
tanzania;2015;-4.796144008636475;29.717960357666016;22;-0.26370868
tanzania;2015;-4.884781837463379;29.66131019592285;20;0.5955717
tanzania;2015;-4.906192779541016;29.673511505126953;22;0.5326383
tanzania;2015;-4.89241886138916;29.65110969543457;20;1.7342868
tanzania;2015;-6.015061855316162;29.825212478637695;21;-0.5757967
tanzania;2015;-5.089876174926758;29.871753692626953;20;-0.8251448
tanzania;2015;-5.026522159576416;30.074705123901367;20;-0.4982083
tanzania;2015;-5.1812968254089355;30.994415283203125;17;-0.59765106
tanzania;2015;-4.463769912719727;29.944746017456055;22;-0.34919092
tanzania;2015;-4.385315895080566;29.82654571533203;21;-0.4073225
tanzania;2015;-3.1954550743103027;30.86874771118164;21;-0.5680147
tanzania;2015;-3.4816009998321533;30.681312561035156;22;-0.83540803
tanzania;2015;-4.672215938568115;30.137685775756836;22;-0.5348593
tanzania;2015;-4.555657863616943;30.11994743347168;21;0.26415154
tanzania;2015;-3.678011894226074;33.416343688964844;21;0.9725651
tanzania;2015;-3.664315938949585;33.44267654418945;19;0.6076229
tanzania;2015;-3.4380950927734375;33.43171310424805;21;-0.71192896
tanzania;2015;-3.607151985168457;33.74943161010742;22;-0.6266287
tanzania;2015;-3.7502100467681885;33.77870178222656;21;-0.87004113
tanzania;2015;-3.7426280975341797;32.99612045288086;21;-0.4353344
tanzania;2015;-3.396044969558716;32.94368362426758;21;-0.5717828
tanzania;2015;-3.806243896484375;33.32666778564453;22;-0.8001353
tanzania;2015;-3.5090630054473877;33.12593460083008;21;-0.49973562
tanzania;2015;-3.24065899848938;32.48033905029297;19;0.47329757
tanzania;2015;-3.358258008956909;32.42378616333008;22;-0.75076836
tanzania;2015;-3.657231092453003;32.61602020263672;22;-0.6978927
tanzania;2015;-4.046876907348633;32.64411926269531;22;-0.37686437
tanzania;2015;-4.011328220367432;32.37670135498047;20;-0.525079
tanzania;2015;-3.963731050491333;32.065757751464844;21;-0.5900101
tanzania;2015;-4.177766799926758;32.037322998046875;19;-0.7023707
tanzania;2015;-3.8170509338378906;32.578250885009766;22;0.84818727
tanzania;2015;-3.874629020690918;32.696922302246094;21;-0.02608839
tanzania;2015;-3.8375320434570312;32.618106842041016;20;1.1307323
tanzania;2015;-3.8798789978027344;32.437191009521484;21;-0.34641844
tanzania;2015;-1.3607590198516846;31.131786346435547;21;-0.2924249
tanzania;2015;-1.8069000244140625;30.98979949951172;22;-0.75753057
tanzania;2015;-1.5065480470657349;31.073400497436523;22;-0.41858685
tanzania;2015;-1.4524480104446411;31.786563873291016;20;-0.25983587
tanzania;2015;-1.4808930158615112;31.414392471313477;21;-0.33368176
tanzania;2015;-2.124635934829712;31.759977340698242;19;-0.52526045
tanzania;2015;-2.0315890312194824;31.571575164794922;18;-0.52585787
tanzania;2015;-2.022181987762451;31.518930435180664;20;-0.85477096
tanzania;2015;-1.7990740537643433;31.5324764251709;22;0.13089481
tanzania;2015;-1.7598439455032349;31.552635192871094;20;-0.43082696
tanzania;2015;-2.85638689994812;31.039207458496094;21;-0.704759
tanzania;2015;-2.838773012161255;31.53366470336914;20;-0.64748466
tanzania;2015;-2.436244010925293;30.81821632385254;21;-0.22821648
tanzania;2015;-2.7625861167907715;30.558021545410156;21;-0.74095565
tanzania;2015;-2.546333074569702;30.671419143676758;22;-0.65884215
tanzania;2015;-1.3299930095672607;31.821584701538086;22;0.38882568
tanzania;2015;-1.3055659532546997;31.79499626159668;19;0.93361574
tanzania;2015;-1.029844045639038;31.55099868774414;21;-0.0013677637
tanzania;2015;-1.319167971611023;31.346654891967773;22;-0.7370871
tanzania;2015;-1.193263053894043;30.904550552368164;22;-0.48487347
tanzania;2015;-1.5298680067062378;30.870952606201172;22;-0.41006586
tanzania;2015;-2.100635051727295;33.10073471069336;20;0.057403542
tanzania;2015;-2.1037189960479736;32.883628845214844;22;0.011438916
tanzania;2015;-2.0303409099578857;33.07958221435547;18;-0.5057359
tanzania;2015;-2.4914309978485107;33.161903381347656;22;-0.9198651
tanzania;2015;-2.735440969467163;33.61390686035156;20;-0.5093386
tanzania;2015;-2.5483388900756836;32.925628662109375;21;0.6093712
tanzania;2015;-2.5046229362487793;32.90192413330078;22;0.9744123
tanzania;2015;-2.5884950160980225;33.00664138793945;20;-0.4247776
tanzania;2015;-2.804934024810791;33.43644714355469;22;-0.541074
tanzania;2015;-3.2832651138305664;33.028656005859375;21;-0.5347936
tanzania;2015;-2.963810920715332;33.36247253417969;19;-0.6996276
tanzania;2015;-2.544027090072632;32.66067886352539;20;-0.3203042
tanzania;2015;-2.472738027572632;32.5395622253418;20;-0.53526765
tanzania;2015;-2.2534210681915283;32.034141540527344;18;-0.78646237
tanzania;2015;-2.163878917694092;32.151947021484375;19;-0.67740864
tanzania;2015;-2.4895670413970947;32.9155387878418;21;1.4603089
tanzania;2015;-2.4964399337768555;32.90895080566406;21;1.1614293
tanzania;2015;-2.4749739170074463;32.9228401184082;17;1.4714183
tanzania;2015;-2.673190116882324;33.15624237060547;21;-0.4279274
tanzania;2015;-2.9516100883483887;32.971527099609375;21;-0.64453804
tanzania;2015;-1.2610000371932983;34.36918258666992;22;-0.798575
tanzania;2015;-1.4299249649047852;34.76278305053711;20;-0.9260942
tanzania;2015;-1.344074010848999;34.40778732299805;20;0.2098354
tanzania;2015;-1.4974709749221802;34.50859832763672;22;-0.14616662
tanzania;2015;-1.381592035293579;34.576351165771484;22;-0.702796
tanzania;2015;-2.124253034591675;34.66128921508789;19;-0.57938176
tanzania;2015;-1.627655029296875;34.59928512573242;22;-0.83377504
tanzania;2015;-1.8069299459457397;33.436275482177734;21;-0.10757044
tanzania;2015;-1.7025190591812134;33.58597946166992;21;-0.5373482
tanzania;2015;-2.0510270595550537;33.99668884277344;19;-0.8481738
tanzania;2015;-2.0252699851989746;33.87794876098633;19;1.008671
tanzania;2015;-2.0934600830078125;33.21891784667969;21;-0.578318
tanzania;2015;-2.010725975036621;33.857269287109375;22;-0.14272803
tanzania;2015;-1.5041249990463257;33.80967712402344;19;0.61396366
tanzania;2015;-1.531702995300293;33.7963981628418;20;0.72848886
tanzania;2015;-1.4973139762878418;33.77745056152344;22;-0.19081005
tanzania;2015;-1.218999981880188;33.999454498291016;21;-0.86817276
tanzania;2015;-1.21732497215271;34.24502182006836;21;-0.583312
tanzania;2015;-1.46048104763031;33.99468231201172;22;-0.76426023
tanzania;2015;-1.799206018447876;34.143531799316406;20;0.21577646
tanzania;2015;-1.7139619588851929;33.79631042480469;22;-0.7170339
tanzania;2015;-3.946075916290283;35.74272537231445;21;-0.5295366
tanzania;2015;-4.416477203369141;35.668983459472656;21;-0.4822711
tanzania;2015;-4.272006034851074;35.25505828857422;21;-0.47036502
tanzania;2015;-3.9703330993652344;35.76283264160156;22;-0.10104519
tanzania;2015;-4.400238037109375;34.94424819946289;21;-0.32659066
tanzania;2015;-4.386590957641602;35.417484283447266;22;-0.48006326
tanzania;2015;-4.473816871643066;35.426368713378906;22;-0.52457434
